province,year,temp_AM,humid_AM,rain_AM,temp_PM,humid_PM,rain_PM
เพชรบูรณ์,2024,31.72500264342034,75.79503560739077,0.0829704185906577,26.97067125436133,96.90669818179947,0.11528560953559941
เพชรบูรณ์,2025,31.803967298692537,79.06553396319534,0.08708956753381315,27.05429886787512,101.5064878075416,0.11871218243086688
เพชรบูรณ์,2026,31.88293195396473,82.3360323189999,0.09120871647696861,27.137926481388906,106.10627743328376,0.12213875532613433
เพชรบูรณ์,2027,31.961896609236927,85.60653067480446,0.0953278654201241,27.22155409490269,110.70606705902593,0.1255653282214018
เพชรบูรณ์,2028,32.040861264509125,88.87702903060904,0.09944701436327956,27.30518170841648,115.30585668476806,0.12899190111666922
เพชรบูรณ์,2029,32.11982591978132,92.14752738641361,0.10356616330643503,27.388809321930268,119.90564631051022,0.13241847401193668
เพชรบูรณ์,2030,32.198790575053515,95.41802574221816,0.10768531224959049,27.47243693544405,124.50543593625237,0.13584504690720414
แพร่,2020,32.82848122594613,62.66686671021095,0.061749431399595184,26.465283943906783,81.08195426312103,-0.0173851513190197
แพร่,2021,33.52416307501779,63.755795571917936,0.062414266767840565,26.672623333238963,83.15351250910852,-0.02773728330075392
แพร่,2022,34.21984492408944,64.84472443362493,0.06307910213608596,26.87996272257115,85.225070755096,-0.038089415282488125
แพร่,2023,34.9155267731611,65.93365329533192,0.06374393750433134,27.08730211190333,87.29662900108349,-0.04844154726422234
แพร่,2024,35.61120862223276,67.02258215703893,0.06440877287257674,27.294641501235517,89.36818724707096,-0.058793679245956576
แพร่,2025,36.30689047130441,68.11151101874593,0.06507360824082213,27.501980890567697,91.43974549305845,-0.06914581122769077
แพร่,2026,37.00257232037607,69.20043988045292,0.06573844360906751,27.709320279899885,93.51130373904591,-0.07949794320942499
แพร่,2027,37.69825416944773,70.28936874215991,0.0664032789773129,27.916659669232065,95.5828619850334,-0.08985007519115921
แพร่,2028,38.39393601851938,71.3782976038669,0.06706811434555829,28.12399905856425,97.65442023102088,-0.10020220717289342
แพร่,2029,39.08961786759104,72.4672264655739,0.06773294971380368,28.33133844789644,99.72597847700837,-0.11055433915462765
แพร่,2030,39.7852997166627,73.55615532728089,0.06839778508204906,28.53867783722862,101.79753672299586,-0.12090647113636188
แม่ฮ่องสอน,2020,32.13866254075254,52.00548346036595,0.083833231468749,25.069603625302793,74.5777759619938,0.0862403084654876
แม่ฮ่องสอน,2021,31.817210477045304,51.59474345363673,0.08961960786667378,24.450443381475157,77.89651428826451,0.09105183247502496
แม่ฮ่องสอน,2022,31.495758413338063,51.18400344690752,0.09540598426459855,23.831283137647517,81.21525261453523,0.0958633564845623
แม่ฮ่องสอน,2023,31.17430634963082,50.77326344017829,0.10119236066252331,23.21212289381988,84.53399094080595,0.10067488049409966
แม่ฮ่องสอน,2024,30.85285428592358,50.36252343344908,0.10697873706044808,22.592962649992245,87.85272926707667,0.10548640450363701
แม่ฮ่องสอน,2025,30.53140222221634,49.95178342671986,0.11276511345837285,21.97380240616461,91.1714675933474,0.11029792851317437
แม่ฮ่องสอน,2026,30.2099501585091,49.54104341999064,0.11855148985629761,21.354642162336972,94.4902059196181,0.11510945252271171
แม่ฮ่องสอน,2027,29.888498094801857,49.13030341326142,0.12433786625422238,20.735481918509336,97.80894424588882,0.11992097653224908
แม่ฮ่องสอน,2028,29.56704603109461,48.719563406532195,0.13012424265214714,20.1163216746817,101.12768257215954,0.12473250054178642
แม่ฮ่องสอน,2029,29.245593967387368,48.30882339980298,0.13591061905007193,19.49716143085406,104.44642089843025,0.12954402455132377
แม่ฮ่องสอน,2030,28.924141903680127,47.89808339307376,0.1416969954479967,18.878001187026424,107.76515922470098,0.13435554856086113
